# Chunk-averaged data for fix densityRegions3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
100000 50 4724.000000000001
  5 0.09 0.5125 0.000626378
  6 0.11 0.5875 0.000718043
  7 0.13 0.425 0.000519435
  8 0.15 0.675 0.000824985
  9 0.17 0.5875 0.000718043
  10 0.19 0.8 0.00097776
  11 0.21 0.575 0.000702765
  12 0.23 0.75 0.00091665
  13 0.25 0.725 0.000886095
  14 0.27 0.6125 0.000748598
  15 0.29 0.7375 0.000901373
  16 0.31 0.7625 0.000931928
  17 0.33 0.725 0.000886095
  18 0.35 0.8125 0.000993038
  19 0.37 0.9625 0.00117637
  20 0.39 0.9125 0.00111526
  21 0.41 0.725 0.000886095
  22 0.43 0.7375 0.000901373
  23 0.45 0.725 0.000886095
  24 0.47 0.7625 0.000931928
  25 0.49 0.75 0.00091665
  26 0.51 0.625 0.000763875
  27 0.53 0.6875 0.000840263
  28 0.55 0.75 0.00091665
  29 0.57 0.6875 0.000840263
  30 0.59 0.775 0.000947205
  31 0.61 0.8875 0.0010847
  32 0.63 0.75 0.00091665
  33 0.65 1.075 0.00211489
  34 0.67 43 0.139286
  35 0.69 271.5 0.895969
  36 0.71 349.8 1.14737
  37 0.73 342.188 1.12169
  38 0.75 346.725 1.13223
  39 0.77 345.825 1.13475
  40 0.79 346.238 1.13318
  41 0.81 345.688 1.13248
  42 0.83 345.812 1.12686
  43 0.85 345.725 1.12664
  44 0.87 346.363 1.13505
  45 0.89 342.25 1.12604
  46 0.91 345.188 1.13347
  47 0.93 343.812 1.13356
  48 0.95 216 0.714888
  49 0.97 22.875 0.0739752
  50 0.99 0.8125 0.00115877
16800000 50 4724
  1 0.01 0.6125 0.000748598
  2 0.03 0.6625 0.000809708
  3 0.05 0.775 0.000947205
  4 0.07 0.75 0.00091665
  5 0.09 0.7 0.00085554
  6 0.11 0.75 0.00091665
  7 0.13 0.7125 0.000870818
  8 0.15 0.6625 0.000809708
  9 0.17 0.55 0.00067221
  10 0.19 0.6 0.00073332
  11 0.21 0.8125 0.000993038
  12 0.23 0.5375 0.000656933
  13 0.25 0.5375 0.000656933
  14 0.27 0.6 0.00073332
  15 0.29 0.6125 0.000748598
  16 0.31 0.7625 0.000931928
  17 0.33 0.6375 0.000779153
  18 0.35 0.6 0.00073332
  19 0.37 0.7625 0.000931928
  20 0.39 0.5375 0.000656933
  21 0.41 0.7375 0.000901373
  22 0.43 0.6125 0.000748598
  23 0.45 0.4875 0.000595823
  24 0.47 0.875 0.00106943
  25 0.49 0.5875 0.000718043
  26 0.51 0.875 0.00106943
  27 0.53 0.675 0.000824985
  28 0.55 0.575 0.000702765
  29 0.57 0.65 0.00079443
  30 0.59 0.475 0.000580545
  31 0.61 0.625 0.000763875
  32 0.63 0.7 0.00085554
  33 0.65 0.8875 0.00169238
  34 0.67 42.25 0.137845
  35 0.69 273.475 0.90816
  36 0.71 347.613 1.14575
  37 0.73 344.65 1.13326
  38 0.75 346.113 1.12861
  39 0.77 346.325 1.12962
  40 0.79 343.475 1.12146
  41 0.81 346.1 1.13009
  42 0.83 344.375 1.1177
  43 0.85 347.625 1.13308
  44 0.87 345.913 1.13342
  45 0.89 343.288 1.12831
  46 0.91 340.6 1.11991
  47 0.93 347.338 1.14337
  48 0.95 221.513 0.734138
  49 0.97 20.625 0.0655352
  50 0.99 0.7875 0.00132156
16900000 50 4724.000000000001
  1 0.01 0.6625 0.000809708
  2 0.03 0.8625 0.00105415
  3 0.05 0.7625 0.000931928
  4 0.07 0.8125 0.000993038
  5 0.09 0.825 0.00100832
  6 0.11 1.0375 0.00126803
  7 0.13 1.0375 0.00126803
  8 0.15 0.9125 0.00111526
  9 0.17 0.8625 0.00105415
  10 0.19 0.8625 0.00105415
  11 0.21 0.8625 0.00105415
  12 0.23 0.8875 0.0010847
  13 0.25 0.8375 0.00102359
  14 0.27 0.95 0.00116109
  15 0.29 0.675 0.000824985
  16 0.31 0.9125 0.00111526
  17 0.33 0.8625 0.00105415
  18 0.35 0.7625 0.000931928
  19 0.37 0.7125 0.000870818
  20 0.39 0.95 0.00116109
  21 0.41 0.7375 0.000901373
  22 0.43 1.0125 0.00123748
  23 0.45 0.8125 0.000993038
  24 0.47 0.6375 0.000779153
  25 0.49 0.6625 0.000809708
  26 0.51 0.7 0.00085554
  27 0.53 0.625 0.000763875
  28 0.55 0.4875 0.000595823
  29 0.57 0.5875 0.000718043
  30 0.59 0.6 0.00073332
  31 0.61 0.6125 0.000748598
  32 0.63 0.75 0.00091665
  33 0.65 1.1875 0.00216952
  34 0.67 44.6375 0.144464
  35 0.69 278.963 0.923679
  36 0.71 347.288 1.15228
  37 0.73 338.5 1.11392
  38 0.75 344.038 1.12055
  39 0.77 347.338 1.13124
  40 0.79 342.613 1.11574
  41 0.81 344.588 1.1249
  42 0.83 343.988 1.12651
  43 0.85 345.85 1.12832
  44 0.87 344.625 1.1298
  45 0.89 342.988 1.12598
  46 0.91 342.65 1.13103
  47 0.93 347.562 1.14306
  48 0.95 217.65 0.718562
  49 0.97 23.475 0.0747362
  50 0.99 0.7875 0.00115583
17000000 50 4724
  1 0.01 1.2 0.00146664
  2 0.03 1 0.0012222
  3 0.05 0.7875 0.000962483
  4 0.07 0.85 0.00103887
  5 0.09 0.925 0.00113054
  6 0.11 0.75 0.00091665
  7 0.13 0.8 0.00097776
  8 0.15 0.7625 0.000931928
  9 0.17 0.6125 0.000748598
  10 0.19 0.725 0.000886095
  11 0.21 0.6875 0.000840263
  12 0.23 0.6625 0.000809708
  13 0.25 0.6625 0.000809708
  14 0.27 0.9125 0.00111526
  15 0.29 0.8875 0.0010847
  16 0.31 0.8625 0.00105415
  17 0.33 0.5375 0.000656933
  18 0.35 0.7875 0.000962483
  19 0.37 0.65 0.00079443
  20 0.39 0.675 0.000824985
  21 0.41 0.65 0.00079443
  22 0.43 0.7 0.00085554
  23 0.45 0.8 0.00097776
  24 0.47 0.7375 0.000901373
  25 0.49 0.6875 0.000840263
  26 0.51 0.6 0.00073332
  27 0.53 0.625 0.000763875
  28 0.55 0.7125 0.000870818
  29 0.57 0.575 0.000702765
  30 0.59 0.85 0.00103887
  31 0.61 0.75 0.00091665
  32 0.63 0.775 0.000947205
  33 0.65 1.1875 0.00247336
  34 0.67 50.325 0.164204
  35 0.69 271.288 0.894604
  36 0.71 345.575 1.13594
  37 0.73 342.425 1.12314
  38 0.75 346.663 1.13191
  39 0.77 343.888 1.12456
  40 0.79 343.513 1.12325
  41 0.81 348.238 1.13662
  42 0.83 343.325 1.11838
  43 0.85 347 1.13599
  44 0.87 342.163 1.12323
  45 0.89 345.525 1.13546
  46 0.91 340.988 1.12091
  47 0.93 342.113 1.12792
  48 0.95 226.075 0.750432
  49 0.97 18.65 0.0592268
  50 0.99 0.8625 0.00116463
17100000 50 4724
  1 0.01 0.675 0.000824985
  2 0.03 0.6 0.00073332
  3 0.05 0.4875 0.000595823
  4 0.07 0.55 0.00067221
  5 0.09 0.525 0.000641655
  6 0.11 0.525 0.000641655
  7 0.13 0.4875 0.000595823
  8 0.15 0.525 0.000641655
  9 0.17 0.7 0.00085554
  10 0.19 0.55 0.00067221
  11 0.21 0.5625 0.000687488
  12 0.23 0.6125 0.000748598
  13 0.25 0.825 0.00100832
  14 0.27 0.6875 0.000840263
  15 0.29 0.625 0.000763875
  16 0.31 0.6875 0.000840263
  17 0.33 0.65 0.00079443
  18 0.35 0.5375 0.000656933
  19 0.37 0.7 0.00085554
  20 0.39 0.725 0.000886095
  21 0.41 1.0125 0.00123748
  22 0.43 0.75 0.00091665
  23 0.45 0.8125 0.000993038
  24 0.47 0.8125 0.000993038
  25 0.49 0.6875 0.000840263
  26 0.51 1.025 0.00125276
  27 0.53 0.8375 0.00102359
  28 0.55 1.0875 0.00132914
  29 0.57 0.725 0.000886095
  30 0.59 0.8625 0.00105415
  31 0.61 0.7875 0.000962483
  32 0.63 0.825 0.00100832
  33 0.65 1.8625 0.00445845
  34 0.67 45.225 0.144602
  35 0.69 268.688 0.880461
  36 0.71 348.513 1.14151
  37 0.73 342.375 1.12009
  38 0.75 345.85 1.12934
  39 0.77 349.363 1.1459
  40 0.79 343.925 1.1337
  41 0.81 346.838 1.134
  42 0.83 346.15 1.13178
  43 0.85 344.588 1.13509
  44 0.87 344.7 1.13235
  45 0.89 343.625 1.12499
  46 0.91 342.812 1.12651
  47 0.93 342.763 1.12706
  48 0.95 216.113 0.70975
  49 0.97 27.375 0.0887836
  50 0.99 0.775 0.00116818
17200000 50 4724.000000000001
  1 0.01 0.6625 0.000809708
  2 0.03 0.8 0.00097776
  3 0.05 0.6375 0.000779153
  4 0.07 0.7625 0.000931928
  5 0.09 0.6375 0.000779153
  6 0.11 0.6 0.00073332
  7 0.13 0.625 0.000763875
  8 0.15 0.8125 0.000993038
  9 0.17 0.65 0.00079443
  10 0.19 0.6125 0.000748598
  11 0.21 0.725 0.000886095
  12 0.23 0.6625 0.000809708
  13 0.25 0.825 0.00100832
  14 0.27 0.7875 0.000962483
  15 0.29 0.8 0.00097776
  16 0.31 0.7375 0.000901373
  17 0.33 0.8125 0.000993038
  18 0.35 0.95 0.00116109
  19 0.37 0.7875 0.000962483
  20 0.39 0.975 0.00119165
  21 0.41 1.025 0.00125276
  22 0.43 0.825 0.00100832
  23 0.45 0.75 0.00091665
  24 0.47 0.8125 0.000993038
  25 0.49 0.975 0.00119165
  26 0.51 1.175 0.00143609
  27 0.53 1.025 0.00125276
  28 0.55 1.1125 0.0013597
  29 0.57 1.1625 0.00142081
  30 0.59 0.9625 0.00117637
  31 0.61 1.025 0.00125276
  32 0.63 0.9625 0.00117637
  33 0.65 1.5 0.00296578
  34 0.67 41.6 0.134979
  35 0.69 270.137 0.889221
  36 0.71 346.588 1.13969
  37 0.73 342.013 1.12255
  38 0.75 343.638 1.13125
  39 0.77 343.738 1.13021
  40 0.79 343.45 1.12884
  41 0.81 344.2 1.13409
  42 0.83 341.8 1.12005
  43 0.85 344.55 1.12863
  44 0.87 348.538 1.13179
  45 0.89 345.7 1.12918
  46 0.91 340.438 1.11844
  47 0.93 346.213 1.13688
  48 0.95 229.675 0.75566
  49 0.97 22.7375 0.0708793
  50 0.99 0.8125 0.0010759
17300000 50 4724
  1 0.01 0.775 0.000947205
  2 0.03 0.6625 0.000809708
  3 0.05 0.5375 0.000656933
  4 0.07 0.7 0.00085554
  5 0.09 0.85 0.00103887
  6 0.11 0.4625 0.000565268
  7 0.13 0.6125 0.000748598
  8 0.15 0.4875 0.000595823
  9 0.17 0.55 0.00067221
  10 0.19 0.4125 0.000504158
  11 0.21 0.4875 0.000595823
  12 0.23 0.575 0.000702765
  13 0.25 0.5 0.0006111
  14 0.27 0.6625 0.000809708
  15 0.29 0.525 0.000641655
  16 0.31 0.6 0.00073332
  17 0.33 0.6875 0.000840263
  18 0.35 0.4875 0.000595823
  19 0.37 0.4875 0.000595823
  20 0.39 0.6375 0.000779153
  21 0.41 0.55 0.00067221
  22 0.43 0.7375 0.000901373
  23 0.45 0.8125 0.000993038
  24 0.47 0.6875 0.000840263
  25 0.49 0.375 0.000458325
  26 0.51 0.6625 0.000809708
  27 0.53 0.675 0.000824985
  28 0.55 0.75 0.00091665
  29 0.57 0.7625 0.000931928
  30 0.59 0.7375 0.000901373
  31 0.61 0.75 0.00091665
  32 0.63 0.7 0.00085554
  33 0.65 1.1125 0.00193975
  34 0.67 37.6375 0.122263
  35 0.69 258.875 0.855762
  36 0.71 349.038 1.14925
  37 0.73 341.038 1.12332
  38 0.75 343.575 1.13009
  39 0.77 343.45 1.13558
  40 0.79 346.812 1.14283
  41 0.81 342.175 1.12244
  42 0.83 347.975 1.13475
  43 0.85 348.65 1.13569
  44 0.87 347.663 1.12948
  45 0.89 345.15 1.13036
  46 0.91 343.788 1.12397
  47 0.93 350.188 1.13911
  48 0.95 233.388 0.764534
  49 0.97 22.7625 0.0720976
  50 0.99 0.825 0.00117404
17400000 50 4724.000000000001
  1 0.01 0.65 0.00079443
  2 0.03 0.45 0.00054999
  3 0.05 0.6 0.00073332
  4 0.07 0.5125 0.000626378
  5 0.09 0.5125 0.000626378
  6 0.11 0.7125 0.000870818
  7 0.13 0.85 0.00103887
  8 0.15 0.775 0.000947205
  9 0.17 0.7125 0.000870818
  10 0.19 0.725 0.000886095
  11 0.21 0.5875 0.000718043
  12 0.23 0.7 0.00085554
  13 0.25 0.5375 0.000656933
  14 0.27 0.8 0.00097776
  15 0.29 0.6125 0.000748598
  16 0.31 0.6875 0.000840263
  17 0.33 0.675 0.000824985
  18 0.35 0.6875 0.000840263
  19 0.37 0.7 0.00085554
  20 0.39 0.725 0.000886095
  21 0.41 0.9 0.00109998
  22 0.43 0.6625 0.000809708
  23 0.45 0.7625 0.000931928
  24 0.47 0.6375 0.000779153
  25 0.49 0.7 0.00085554
  26 0.51 0.4875 0.000595823
  27 0.53 0.6625 0.000809708
  28 0.55 0.6125 0.000748598
  29 0.57 0.7125 0.000870818
  30 0.59 0.4875 0.000595823
  31 0.61 0.425 0.000519435
  32 0.63 0.5 0.0006111
  33 0.65 0.6375 0.00100012
  34 0.67 35.175 0.114696
  35 0.69 270.475 0.893694
  36 0.71 349.213 1.14284
  37 0.73 341.6 1.12
  38 0.75 344.775 1.14275
  39 0.77 343.4 1.12911
  40 0.79 344.913 1.13836
  41 0.81 339.988 1.12021
  42 0.83 347.863 1.13961
  43 0.85 343.613 1.11619
  44 0.87 348.638 1.13178
  45 0.89 344.225 1.11735
  46 0.91 345.863 1.1317
  47 0.93 344.675 1.13011
  48 0.95 234.062 0.76837
  49 0.97 23.475 0.0747638
  50 0.99 0.65 0.00107065
17500000 50 4724.000000000001
  1 0.01 0.8 0.00097776
  2 0.03 0.75 0.00091665
  3 0.05 0.6375 0.000779153
  4 0.07 0.6875 0.000840263
  5 0.09 0.7 0.00085554
  6 0.11 0.575 0.000702765
  7 0.13 0.625 0.000763875
  8 0.15 0.4875 0.000595823
  9 0.17 0.6625 0.000809708
  10 0.19 0.5125 0.000626378
  11 0.21 0.7875 0.000962483
  12 0.23 0.6375 0.000779153
  13 0.25 0.6 0.00073332
  14 0.27 0.6125 0.000748598
  15 0.29 0.65 0.00079443
  16 0.31 0.55 0.00067221
  17 0.33 0.55 0.00067221
  18 0.35 0.4125 0.000504158
  19 0.37 0.5 0.0006111
  20 0.39 0.5875 0.000718043
  21 0.41 0.525 0.000641655
  22 0.43 0.6375 0.000779153
  23 0.45 0.875 0.00106943
  24 0.47 0.7375 0.000901373
  25 0.49 0.875 0.00106943
  26 0.51 0.6875 0.000840263
  27 0.53 0.7 0.00085554
  28 0.55 0.55 0.00067221
  29 0.57 0.5 0.0006111
  30 0.59 0.625 0.000763875
  31 0.61 0.625 0.000763875
  32 0.63 0.5875 0.000718043
  33 0.65 1.6 0.00408237
  34 0.67 44.5 0.144185
  35 0.69 255.613 0.84451
  36 0.71 349.613 1.14963
  37 0.73 342.338 1.12303
  38 0.75 343.812 1.13121
  39 0.77 342.875 1.12579
  40 0.79 347.812 1.13629
  41 0.81 344.413 1.13327
  42 0.83 342.463 1.13023
  43 0.85 344.65 1.13572
  44 0.87 345.05 1.12698
  45 0.89 345.65 1.12512
  46 0.91 345.675 1.12211
  47 0.93 353.312 1.15365
  48 0.95 232.663 0.762322
  49 0.97 20.95 0.0651038
  50 0.99 0.7625 0.00101479
17600000 50 4723.999999999999
  1 0.01 1.1875 0.00145136
  2 0.03 1.0375 0.00126803
  3 0.05 0.8625 0.00105415
  4 0.07 0.825 0.00100832
  5 0.09 0.8 0.00097776
  6 0.11 0.7375 0.000901373
  7 0.13 0.825 0.00100832
  8 0.15 0.7125 0.000870818
  9 0.17 0.7625 0.000931928
  10 0.19 0.8125 0.000993038
  11 0.21 0.825 0.00100832
  12 0.23 0.6625 0.000809708
  13 0.25 0.775 0.000947205
  14 0.27 0.9625 0.00117637
  15 0.29 0.9375 0.00114581
  16 0.31 0.9625 0.00117637
  17 0.33 0.95 0.00116109
  18 0.35 1.1125 0.0013597
  19 0.37 1.2125 0.00148192
  20 0.39 0.7875 0.000962483
  21 0.41 0.6125 0.000748598
  22 0.43 0.8 0.00097776
  23 0.45 0.8375 0.00102359
  24 0.47 0.7375 0.000901373
  25 0.49 0.9 0.00109998
  26 0.51 0.6625 0.000809708
  27 0.53 0.8125 0.000993038
  28 0.55 0.6125 0.000748598
  29 0.57 0.925 0.00113054
  30 0.59 0.6 0.00073332
  31 0.61 0.6375 0.000779153
  32 0.63 0.5625 0.000687488
  33 0.65 1.0625 0.00207199
  34 0.67 37.8125 0.122505
  35 0.69 259.688 0.858633
  36 0.71 349.325 1.14778
  37 0.73 343.725 1.12265
  38 0.75 346.663 1.13655
  39 0.77 344.413 1.13004
  40 0.79 343.413 1.1373
  41 0.81 342.75 1.1319
  42 0.83 344.863 1.1331
  43 0.85 344.75 1.13054
  44 0.87 348.013 1.13936
  45 0.89 344.7 1.12349
  46 0.91 346.325 1.12765
  47 0.93 346.713 1.13324
  48 0.95 222.95 0.733603
  49 0.97 29.3125 0.0946319
  50 0.99 1.075 0.0016177
17700000 50 4724
  1 0.01 0.65 0.00079443
  2 0.03 0.8875 0.0010847
  3 0.05 0.675 0.000824985
  4 0.07 0.7875 0.000962483
  5 0.09 0.525 0.000641655
  6 0.11 0.5625 0.000687488
  7 0.13 0.675 0.000824985
  8 0.15 0.7 0.00085554
  9 0.17 0.675 0.000824985
  10 0.19 0.8625 0.00105415
  11 0.21 0.7 0.00085554
  12 0.23 0.95 0.00116109
  13 0.25 0.975 0.00119165
  14 0.27 0.85 0.00103887
  15 0.29 0.8375 0.00102359
  16 0.31 0.85 0.00103887
  17 0.33 0.875 0.00106943
  18 0.35 0.9375 0.00114581
  19 0.37 0.9125 0.00111526
  20 0.39 0.9875 0.00120692
  21 0.41 0.7375 0.000901373
  22 0.43 0.8125 0.000993038
  23 0.45 0.625 0.000763875
  24 0.47 0.575 0.000702765
  25 0.49 0.6875 0.000840263
  26 0.51 0.475 0.000580545
  27 0.53 0.5625 0.000687488
  28 0.55 0.5875 0.000718043
  29 0.57 0.475 0.000580545
  30 0.59 0.5125 0.000626378
  31 0.61 0.575 0.000702765
  32 0.63 0.65 0.00079443
  33 0.65 1.4125 0.00307981
  34 0.67 50.1 0.162796
  35 0.69 268.488 0.884829
  36 0.71 342.888 1.11925
  37 0.73 343.363 1.12547
  38 0.75 344.675 1.13019
  39 0.77 344.175 1.12961
  40 0.79 342.588 1.12654
  41 0.81 342.65 1.13109
  42 0.83 343.975 1.12843
  43 0.85 341.238 1.11773
  44 0.87 348.125 1.13773
  45 0.89 344.363 1.12578
  46 0.91 340.088 1.11139
  47 0.93 350.263 1.14838
  48 0.95 227.213 0.748728
  49 0.97 24.3 0.0781752
  50 0.99 0.95 0.00149255
17800000 50 4724
  1 0.01 0.8125 0.000993038
  2 0.03 1.0375 0.00126803
  3 0.05 1.0125 0.00123748
  4 0.07 0.6875 0.000840263
  5 0.09 0.7875 0.000962483
  6 0.11 0.6625 0.000809708
  7 0.13 0.95 0.00116109
  8 0.15 0.8125 0.000993038
  9 0.17 0.9875 0.00120692
  10 0.19 1.0875 0.00132914
  11 0.21 0.9875 0.00120692
  12 0.23 1.05 0.00128331
  13 0.25 0.8625 0.00105415
  14 0.27 0.975 0.00119165
  15 0.29 1.175 0.00143609
  16 0.31 1.075 0.00131387
  17 0.33 0.825 0.00100832
  18 0.35 0.725 0.000886095
  19 0.37 0.7875 0.000962483
  20 0.39 0.8125 0.000993038
  21 0.41 0.8625 0.00105415
  22 0.43 0.85 0.00103887
  23 0.45 0.9125 0.00111526
  24 0.47 0.8625 0.00105415
  25 0.49 0.8625 0.00105415
  26 0.51 0.7625 0.000931928
  27 0.53 0.7625 0.000931928
  28 0.55 0.6 0.00073332
  29 0.57 0.75 0.00091665
  30 0.59 0.6 0.00073332
  31 0.61 0.7 0.00085554
  32 0.63 0.875 0.00106943
  33 0.65 1.2875 0.00248509
  34 0.67 45.6875 0.147985
  35 0.69 266.85 0.876447
  36 0.71 348.15 1.14629
  37 0.73 342.075 1.1253
  38 0.75 342.75 1.12773
  39 0.77 348.013 1.13673
  40 0.79 347.638 1.13111
  41 0.81 345.188 1.13455
  42 0.83 344 1.13329
  43 0.85 344.812 1.13296
  44 0.87 344.775 1.13344
  45 0.89 346.538 1.13487
  46 0.91 341.513 1.11688
  47 0.93 343.325 1.12653
  48 0.95 220.138 0.726215
  49 0.97 22.7625 0.0711584
  50 0.99 0.9875 0.00137265
17900000 50 4724
  1 0.01 0.8875 0.0010847
  2 0.03 0.8625 0.00105415
  3 0.05 0.775 0.000947205
  4 0.07 0.7625 0.000931928
  5 0.09 0.7875 0.000962483
  6 0.11 0.7625 0.000931928
  7 0.13 0.8125 0.000993038
  8 0.15 0.8625 0.00105415
  9 0.17 0.7 0.00085554
  10 0.19 0.6875 0.000840263
  11 0.21 0.8625 0.00105415
  12 0.23 0.85 0.00103887
  13 0.25 0.7875 0.000962483
  14 0.27 0.8125 0.000993038
  15 0.29 0.75 0.00091665
  16 0.31 0.875 0.00106943
  17 0.33 0.7625 0.000931928
  18 0.35 0.9 0.00109998
  19 0.37 0.75 0.00091665
  20 0.39 0.8875 0.0010847
  21 0.41 0.9375 0.00114581
  22 0.43 0.8875 0.0010847
  23 0.45 0.6375 0.000779153
  24 0.47 0.75 0.00091665
  25 0.49 0.725 0.000886095
  26 0.51 0.85 0.00103887
  27 0.53 0.625 0.000763875
  28 0.55 0.7 0.00085554
  29 0.57 0.825 0.00100832
  30 0.59 0.95 0.00116109
  31 0.61 0.6375 0.000779153
  32 0.63 0.8875 0.00111232
  33 0.65 1.1 0.00233879
  34 0.67 46.525 0.150058
  35 0.69 269.588 0.888687
  36 0.71 347.8 1.14202
  37 0.73 344.575 1.12919
  38 0.75 345.238 1.13503
  39 0.77 344.1 1.1304
  40 0.79 343.575 1.12634
  41 0.81 346.575 1.13188
  42 0.83 343.775 1.12644
  43 0.85 346.2 1.13471
  44 0.87 345.988 1.13721
  45 0.89 344.538 1.1305
  46 0.91 341.488 1.12263
  47 0.93 343.312 1.12657
  48 0.95 218.925 0.716171
  49 0.97 24.2625 0.0763063
  50 0.99 0.8875 0.00125043
18000000 50 4724.000000000001
  1 0.01 0.675 0.000824985
  2 0.03 0.65 0.00079443
  3 0.05 0.8375 0.00102359
  4 0.07 0.7 0.00085554
  5 0.09 0.8125 0.000993038
  6 0.11 0.55 0.00067221
  7 0.13 0.725 0.000886095
  8 0.15 0.6125 0.000748598
  9 0.17 0.6875 0.000840263
  10 0.19 0.7125 0.000870818
  11 0.21 0.7375 0.000901373
  12 0.23 0.825 0.00100832
  13 0.25 0.5875 0.000718043
  14 0.27 0.575 0.000702765
  15 0.29 0.6875 0.000840263
  16 0.31 0.525 0.000641655
  17 0.33 0.475 0.000580545
  18 0.35 0.875 0.00106943
  19 0.37 0.8125 0.000993038
  20 0.39 0.6625 0.000809708
  21 0.41 0.725 0.000886095
  22 0.43 0.7125 0.000870818
  23 0.45 0.6875 0.000840263
  24 0.47 0.9 0.00109998
  25 0.49 0.7125 0.000870818
  26 0.51 0.7 0.00085554
  27 0.53 0.7375 0.000901373
  28 0.55 0.575 0.000702765
  29 0.57 0.8625 0.00105415
  30 0.59 0.8625 0.00105415
  31 0.61 0.675 0.000824985
  32 0.63 0.7125 0.000870818
  33 0.65 1.45 0.00290467
  34 0.67 48.1875 0.154576
  35 0.69 275.275 0.905582
  36 0.71 348.838 1.1468
  37 0.73 339.525 1.11235
  38 0.75 346.9 1.13686
  39 0.77 341.075 1.12698
  40 0.79 342.688 1.12735
  41 0.81 343.738 1.12593
  42 0.83 345.425 1.13001
  43 0.85 344.6 1.12817
  44 0.87 344.8 1.13239
  45 0.89 343.562 1.12928
  46 0.91 341.088 1.11465
  47 0.93 348.463 1.14051
  48 0.95 223.375 0.727548
  49 0.97 21.6 0.0681908
  50 0.99 0.825 0.00128453
18100000 50 4723.999999999999
  1 0.01 1.075 0.00131387
  2 0.03 0.925 0.00113054
  3 0.05 0.75 0.00091665
  4 0.07 0.95 0.00116109
  5 0.09 0.75 0.00091665
  6 0.11 0.5125 0.000626378
  7 0.13 0.8 0.00097776
  8 0.15 0.8625 0.00105415
  9 0.17 0.6875 0.000840263
  10 0.19 0.8375 0.00102359
  11 0.21 0.725 0.000886095
  12 0.23 0.8375 0.00102359
  13 0.25 0.8625 0.00105415
  14 0.27 0.75 0.00091665
  15 0.29 0.975 0.00119165
  16 0.31 0.8375 0.00102359
  17 0.33 1.0375 0.00126803
  18 0.35 0.9 0.00109998
  19 0.37 0.9 0.00109998
  20 0.39 0.925 0.00113054
  21 0.41 0.8375 0.00102359
  22 0.43 0.6125 0.000748598
  23 0.45 0.675 0.000824985
  24 0.47 0.6125 0.000748598
  25 0.49 0.725 0.000886095
  26 0.51 0.825 0.00100832
  27 0.53 0.7375 0.000901373
  28 0.55 0.7375 0.000901373
  29 0.57 0.8125 0.000993038
  30 0.59 1.0375 0.00126803
  31 0.61 0.825 0.00100832
  32 0.63 0.6875 0.000840263
  33 0.65 1.25 0.00202494
  34 0.67 48.2 0.154398
  35 0.69 276.913 0.910511
  36 0.71 347.575 1.13973
  37 0.73 342.1 1.12638
  38 0.75 342.75 1.12058
  39 0.77 343.55 1.12915
  40 0.79 344.8 1.13272
  41 0.81 343.538 1.13008
  42 0.83 344.113 1.13194
  43 0.85 339.95 1.11923
  44 0.87 341.963 1.12793
  45 0.89 345.25 1.13203
  46 0.91 343.238 1.11419
  47 0.93 344.988 1.12392
  48 0.95 218.75 0.720956
  49 0.97 27.9625 0.0897226
  50 0.99 1.0875 0.00168822
18200000 50 4723.999999999999
  1 0.01 0.95 0.00116109
  2 0.03 1.075 0.00131387
  3 0.05 1.0625 0.00129859
  4 0.07 1.1 0.00134442
  5 0.09 0.9625 0.00117637
  6 0.11 1.0875 0.00132914
  7 0.13 0.975 0.00119165
  8 0.15 1.025 0.00125276
  9 0.17 0.8875 0.0010847
  10 0.19 0.95 0.00116109
  11 0.21 1 0.0012222
  12 0.23 1.0875 0.00132914
  13 0.25 0.9625 0.00117637
  14 0.27 0.9375 0.00114581
  15 0.29 0.8875 0.0010847
  16 0.31 0.7875 0.000962483
  17 0.33 0.9 0.00109998
  18 0.35 0.8 0.00097776
  19 0.37 0.9375 0.00114581
  20 0.39 0.7 0.00085554
  21 0.41 0.9375 0.00114581
  22 0.43 1.0375 0.00126803
  23 0.45 0.725 0.000886095
  24 0.47 0.7375 0.000901373
  25 0.49 0.7625 0.000931928
  26 0.51 1.0125 0.00123748
  27 0.53 0.825 0.00100832
  28 0.55 1.0625 0.00129859
  29 0.57 0.775 0.000947205
  30 0.59 0.825 0.00100832
  31 0.61 0.6625 0.000809708
  32 0.63 0.7375 0.000901373
  33 0.65 1.2 0.00270961
  34 0.67 50.4125 0.163703
  35 0.69 274.325 0.90246
  36 0.71 348.638 1.14258
  37 0.73 342.413 1.12262
  38 0.75 344.85 1.13052
  39 0.77 341.288 1.12484
  40 0.79 348.588 1.14072
  41 0.81 342.1 1.12395
  42 0.83 342.788 1.12725
  43 0.85 344.213 1.13747
  44 0.87 344.238 1.13159
  45 0.89 346.85 1.13147
  46 0.91 343.263 1.12322
  47 0.93 342.4 1.12244
  48 0.95 211.363 0.694774
  49 0.97 24.8875 0.0796666
  50 0.99 1.0125 0.00132034
18300000 50 4724.000000000001
  1 0.01 0.7125 0.000870818
  2 0.03 0.6875 0.000840263
  3 0.05 0.925 0.00113054
  4 0.07 1.1125 0.0013597
  5 0.09 0.9125 0.00111526
  6 0.11 0.7625 0.000931928
  7 0.13 0.8375 0.00102359
  8 0.15 0.75 0.00091665
